年,区分00,区分01,在留資格,罪種00,罪種01,検挙人員,推定検挙人員,対推定値倍率,日本人_対推定値倍率,対日本人倍率_年齢調整後
2023,外国人,来日外国人,計,凶悪犯,放火,5.0,15.113388617147525,0.3308324907577009,1.0114572796048351,0.3270849866115486
2023,外国人,来日外国人,計,凶悪犯,殺人,56.0,25.38997625188166,2.205594816019169,0.946847937774384,2.32940763561627
2023,外国人,永住者等,計,凶悪犯,不同意性交等,40.0,19.892229879858693,2.010835398624709,0.9877701223585615,2.035732153776133
2023,外国人,永住者等,計,凶悪犯,強盗,44.0,15.011289968706512,2.9311271777259114,0.951528237760824,3.080441611090347
2023,外国人,永住者等,計,凶悪犯,放火,10.0,6.241337368732582,1.6022207115573186,1.0114572796048351,1.5840715607714921
2023,外国人,永住者等,計,凶悪犯,殺人,19.0,8.462485630271027,2.2452032216202995,0.946847937774384,2.37123949057519
2024,外国人,来日外国人,計,凶悪犯,不同意性交等,107.0,163.77865370400357,0.6533207935228276,1.01047142195897,0.6465504905188258
2024,外国人,来日外国人,計,凶悪犯,強盗,114.0,81.407279430772,1.400366168690658,0.9564834546902852,1.4640777755472045
2024,外国人,来日外国人,計,凶悪犯,放火,12.0,16.72766305680854,0.7173745644712592,0.9987428543290361,0.7182775439762196
2024,外国人,来日外国人,計,凶悪犯,殺人,69.0,37.36649647140309,1.8465739771135972,0.9488141646129652,1.9461914102714106
2024,外国人,永住者等,計,凶悪犯,不同意性交等,55.0,32.48103643242295,1.6932957208563197,1.01047142195897,1.675748253793837
2024,外国人,永住者等,計,凶悪犯,強盗,54.0,16.38902733231445,3.2948874210202534,0.9564834546902852,3.444792907669435
2024,外国人,永住者等,計,凶悪犯,放火,11.0,5.658077642340185,1.944123197901256,0.9987428543290361,1.9465703203527143
2024,外国人,永住者等,計,凶悪犯,殺人,22.0,9.803408455156712,2.2441174516632256,0.9488141646129652,2.365181228695751
2013,外国人,来日外国人,その他,計,計,1488.0,830.949885449423,1.7907217102451471,0.9798266917422765,1.8275902517627678
2013,外国人,来日外国人,定住者,計,計,1227.0,409.3839394611722,2.997186459280663,0.9798266917422765,3.0588944805649487
2013,外国人,来日外国人,技能実習,計,計,411.0,501.7882412070903,0.8190706083731811,0.9798266917422765,0.8359341659867957
2013,外国人,来日外国人,日本人の配偶者等,計,計,1008.0,364.2517562399522,2.767316787721886,0.9798266917422765,2.8242921029240264
2013,外国人,来日外国人,留学,計,計,1130.0,628.646008007867,1.7975139993028622,0.9798266917422765,1.8345223848787144
2013,外国人,来日外国人,短期滞在,計,計,356.0,438.799163839298,0.8113051011427596,0.9798266917422765,0.8280087774503665
2014,外国人,来日外国人,その他,計,計,1411.0,836.9076721643719,1.6859685326470208,0.979157200316481,1.7218568500564422
2014,外国人,来日外国人,定住者,計,計,1198.0,376.0078289338055,3.186103872882132,0.979157200316481,3.253924775155947
2014,外国人,来日外国人,技能実習,計,計,507.0,510.4418149988557,0.9932571844670222,0.979157200316481,1.0144001230302793
2014,外国人,来日外国人,日本人の配偶者等,計,計,977.0,336.13584637923014,2.9065629581729993,0.979157200316481,2.968433421348019
2014,外国人,来日外国人,留学,計,計,1274.0,679.702983385185,1.8743481066612138,0.979157200316481,1.914246360089464
2014,外国人,来日外国人,短期滞在,計,計,420.0,518.7369142221008,0.8096589783471128,0.979157200316481,0.8268937593324306
2015,外国人,来日外国人,その他,計,計,1426.0,882.0216435567837,1.616740371868432,0.9767871423324501,1.6551613978126805
2015,外国人,来日外国人,定住者,計,計,1207.0,347.9883368862798,3.4685070505522124,0.9767871423324501,3.5509343850184547
2015,外国人,来日外国人,技能実習,計,計,604.0,557.9542628960799,1.0825260064595945,0.9767871423324501,1.1082516953229469
2015,外国人,来日外国人,日本人の配偶者等,計,計,928.0,314.81325255892835,2.947779334119018,0.9767871423324501,3.0178318349687485
2015,外国人,来日外国人,留学,計,計,1548.0,758.5426194624873,2.040755470136842,0.9767871423324501,2.0892530027204943
2015,外国人,来日外国人,短期滞在,計,計,474.0,678.1726163987031,0.6989370973382558,0.9767871423324501,0.715546987718612
2016,外国人,来日外国人,その他,計,計,1411.0,982.5524888382724,1.4360555960407828,0.9777300531366304,1.4687649125991475
2016,外国人,来日外国人,定住者,計,計,1087.0,332.0650220287604,3.2734552810137716,0.9777300531366304,3.348015406207761
2016,外国人,来日外国人,技能実習,計,計,678.0,623.5336835536012,1.08735104114342,0.9777300531366304,1.1121178464905699
2016,外国人,来日外国人,日本人の配偶者等,計,計,889.0,300.3967375293301,2.9594196239005424,0.9777300531366304,3.026826898085525
2016,外国人,来日外国人,留学,計,計,1506.0,819.4324749308521,1.8378573538070773,0.9777300531366304,1.8797185868544133
2016,外国人,来日外国人,短期滞在,計,計,526.0,770.1674741393447,0.6829683382666871,0.9777300531366304,0.6985244404380065
2017,外国人,来日外国人,その他,計,計,1522.0,1079.463938084545,1.4099590975690335,0.9784524143151294,1.4410093704515394
2017,外国人,来日外国人,定住者,計,計,1093.0,326.2556677805247,3.350133370664603,0.9784524143151294,3.4239103727998246
2017,外国人,来日外国人,技能実習,計,計,736.0,715.2550240464425,1.0290036074632458,0.9784524143151294,1.0516644370319224
2017,外国人,来日外国人,日本人の配偶者等,計,計,731.0,287.71331215805,2.5407235922348934,0.9784524143151294,2.5966756840324017
2017,外国人,来日外国人,留学,計,計,1403.0,881.9903593241473,1.5907203351690744,0.9784524143151294,1.6257513517226116
2017,外国人,来日外国人,短期滞在,計,計,628.0,846.1250145240292,0.7422071079570539,0.9784524143151294,0.7585520737628962
2018,外国人,来日外国人,その他,計,計,1530.0,1192.7416246341013,1.2827589549994618,0.9813525757600141,1.3071336303428172
2018,外国人,来日外国人,定住者,計,計,977.0,332.5675339840023,2.937749179229856,0.9813525757600141,2.9935715784459007
2018,外国人,来日外国人,技能実習,計,計,687.0,786.0938672893187,0.8739414319170008,0.9813525757600141,0.8905478555861249
2018,外国人,来日外国人,日本人の配偶者等,計,計,681.0,285.0588611289718,2.388980287449787,0.9813525757600141,2.4343751129400437
2018,外国人,来日外国人,留学,計,計,1248.0,942.2913032332305,1.3244311984179507,0.9813525757600141,1.3495977196495739
2018,外国人,来日外国人,短期滞在,計,計,721.0,905.8792575940564,0.7959118104932869,0.9813525757600141,0.8110355341727089
2019,外国人,来日外国人,その他,計,計,1454.0,1252.1783488686913,1.16117644208882,0.9828777953840795,1.1814046950110075
2019,外国人,来日外国人,定住者,計,計,932.0,327.14711213276644,2.8488712430442167,0.9828777953840795,2.8984999523068504
2019,外国人,来日外国人,技能実習,計,計,714.0,939.5241107317968,0.7599592089700223,0.9828777953840795,0.7731980644379628
2019,外国人,来日外国人,日本人の配偶者等,計,計,678.0,270.3781066519027,2.5075994813177998,0.9828777953840795,2.5512830721116293
2019,外国人,来日外国人,留学,計,計,1097.0,900.2831631749189,1.2185055156772497,0.9828777953840795,1.2397324686749016
2019,外国人,来日外国人,短期滞在,計,計,688.0,917.1907934432008,0.7501165569021883,0.9828777953840795,0.7631839486302211
2020,外国人,来日外国人,その他,計,計,1657.0,1301.977921495763,1.2726790313743368,0.977364267167829,1.3021542470160694
2020,外国人,来日外国人,定住者,計,計,926.0,316.6820300629224,2.9240686622351464,0.977364267167829,2.9917900218599227
2020,外国人,来日外国人,技能実習,計,計,1076.0,970.0006882474376,1.1092775634459375,0.977364267167829,1.1349684050352713
2020,外国人,来日外国人,日本人の配偶者等,計,計,613.0,256.6619614247263,2.388355471910396,0.977364267167829,2.443669726980388
2020,外国人,来日外国人,留学,計,計,952.0,702.9651521882877,1.3542634325990157,0.977364267167829,1.385628141003509
2020,外国人,来日外国人,短期滞在,計,計,410.0,243.50129704937885,1.6837692651668192,0.977364267167829,1.7227653206986842
2021,外国人,来日外国人,その他,計,計,1879.0,1349.4470304138458,1.3924221978714881,0.9743679840010853,1.4290516732228111
2021,外国人,来日外国人,定住者,計,計,957.0,295.961537896146,3.2335282712844085,0.9743679840010853,3.318590434392605
2021,外国人,来日外国人,技能実習,計,計,1104.0,821.9125425452781,1.343208605359836,0.9743679840010853,1.3785434532076537
2021,外国人,来日外国人,日本人の配偶者等,計,計,603.0,243.21539698572008,2.4792838260786754,0.9743679840010853,2.544504608923926
2021,外国人,来日外国人,留学,計,計,807.0,550.9089255654067,1.464851924792765,0.9743679840010853,1.5033867582323326
2021,外国人,来日外国人,短期滞在,計,計,223.0,107.6295017326533,2.0719226272543905,0.9743679840010853,2.126427244403468
2022,外国人,来日外国人,その他,計,計,1845.0,1517.6071002988676,1.2157296836820661,0.9789573991734483,1.2418616833669465
2022,外国人,来日外国人,定住者,計,計,902.0,294.2574625219932,3.0653428200910393,0.9789573991734483,3.131232086992922
2022,外国人,来日外国人,技能実習,計,計,810.0,739.2484313013183,1.0957074316331465,0.9789573991734483,1.1192595638566831
2022,外国人,来日外国人,日本人の配偶者等,計,計,570.0,239.55666463147872,2.3793952920360524,0.9789573991734483,2.4305401788116825
2022,外国人,来日外国人,留学,計,計,627.0,611.0428464987389,1.026114622882332,0.9789573991734483,1.0481708639708933
2022,外国人,来日外国人,短期滞在,計,計,260.0,187.0615013112109,1.3899172099952444,0.9789573991734483,1.419793354816846
2023,外国人,来日外国人,その他,計,計,1914.0,1905.5668277972657,1.0044255452391992,0.9834323656130634,1.0213468463721436
2023,外国人,来日外国人,定住者,計,計,1005.0,338.02835600738416,2.9731233553023166,0.9834323656130634,3.02321080662105
2023,外国人,来日外国人,技能実習,計,計,933.0,874.900829207312,1.06640657872656,0.9834323656130634,1.0843720585317234
2023,外国人,来日外国人,日本人の配偶者等,計,計,605.0,260.40082811676285,2.323341305691701,0.9834323656130634,2.3624820444498487
2023,外国人,来日外国人,留学,計,計,745.0,768.1920631815866,0.9698095511615505,0.9834323656130634,0.986147685465873
2023,外国人,来日外国人,短期滞在,計,計,533.0,825.5143305140152,0.6456580828440881,0.9834323656130634,0.6565353199877557
2024,外国人,来日外国人,その他,計,計,2131.0,2438.3623256021765,0.8739472299194623,0.9882030111889083,0.8843802538792259
2024,外国人,来日外国人,定住者,計,計,1099.0,377.19754265064194,2.9135926821715463,0.9882030111889083,2.9483746246292037
2024,外国人,来日外国人,技能実習,計,計,986.0,1105.6671423282787,0.8917692877475879,0.9882030111889083,0.9024150682102244
2024,外国人,来日外国人,日本人の配偶者等,計,計,599.0,278.2868799382266,2.1524550497420663,0.9882030111889083,2.1781506688109005
2024,外国人,来日外国人,留学,計,計,874.0,988.9791151854809,0.8837395922522421,0.9882030111889083,0.8942895156623879
2024,外国人,来日外国人,短期滞在,計,計,679.0,1167.9690629038976,0.5813510148221017,0.9882030111889083,0.5882910780879705
2013,外国人,来日外国人,その他,その他の刑法犯,計,278.0,168.70018210591283,1.6478938939465215,0.9834684528143339,1.6755940561497833
2013,外国人,来日外国人,その他,凶悪犯,計,34.0,20.219911344890495,1.6815108345463488,0.970977927153188,1.7317704012864366
2013,外国人,来日外国人,その他,知能犯,計,115.0,57.44038282648235,2.0020757930425965,0.9624319980827247,2.0802257167581315
2013,外国人,来日外国人,その他,窃盗犯,計,774.0,361.4932482825193,2.1411188277438935,0.9804907254488346,2.1837216530159056
2013,外国人,来日外国人,その他,粗暴犯,計,256.0,197.40133988888857,1.296850366588671,0.9781608492670107,1.3258048178481807
2013,外国人,来日外国人,その他,風俗犯,計,31.0,25.694821000729554,1.20646880548885,0.9958596196912044,1.2114848133544678
2013,外国人,来日外国人,定住者,その他の刑法犯,計,222.0,88.0629924046969,2.5209227388025877,0.9834684528143339,2.5632980209874665
2013,外国人,来日外国人,定住者,凶悪犯,計,30.0,8.577409720901594,3.497559400350835,0.970977927153188,3.602099803242012
2013,外国人,来日外国人,定住者,知能犯,計,87.0,21.939777906755573,3.965400213700953,0.9624319980827247,4.120187422696343
2013,外国人,来日外国人,定住者,窃盗犯,計,587.0,197.8179537932148,2.967374744021512,0.9804907254488346,3.026417962967626
2013,外国人,来日外国人,定住者,粗暴犯,計,287.0,83.1009366849293,3.4536313482017427,0.9781608492670107,3.5307397048141285
2013,外国人,来日外国人,定住者,風俗犯,計,14.0,9.884868950674033,1.4163060805217214,0.9958596196912044,1.422194506652342
2013,外国人,来日外国人,技能実習,その他の刑法犯,計,51.0,115.26933294425392,0.44244205026036204,0.9834684528143339,0.44987925031479314
2013,外国人,来日外国人,技能実習,凶悪犯,計,15.0,12.970824753694476,1.1564414973479273,0.970977927153188,1.1910069889420662
2013,外国人,来日外国人,技能実習,知能犯,計,27.0,34.20818254162617,0.7892848433893,0.9624319980827247,0.8200941416761354
2013,外国人,来日外国人,技能実習,窃盗犯,計,292.0,217.2744008330185,1.3439227027228589,0.9804907254488346,1.370663350341899
2013,外国人,来日外国人,技能実習,粗暴犯,計,22.0,107.5651069863598,0.20452729157597355,0.9781608492670107,0.20909372086322714
2013,外国人,来日外国人,技能実習,風俗犯,計,4.0,14.500393148137483,0.2758545895366833,0.9958596196912044,0.27700148101418165
2013,外国人,来日外国人,日本人の配偶者等,その他の刑法犯,計,124.0,66.9278260965934,1.852742084003107,0.9834684528143339,1.883885628157389
2013,外国人,来日外国人,日本人の配偶者等,凶悪犯,計,17.0,8.46539893549014,2.008174703820466,0.970977927153188,2.068198099732542
2013,外国人,来日外国人,日本人の配偶者等,知能犯,計,175.0,26.535399345631472,6.59496387149004,0.9624319980827247,6.852394646715785
2013,外国人,来日外国人,日本人の配偶者等,窃盗犯,計,397.0,158.4521619744195,2.505488060580023,0.9804907254488346,2.5553409079245473
2013,外国人,来日外国人,日本人の配偶者等,粗暴犯,計,279.0,92.0706543916958,3.03028149244005,0.9781608492670107,3.0979378235295405
2013,外国人,来日外国人,日本人の配偶者等,風俗犯,計,16.0,11.800315496121875,1.3558959508547321,0.9958596196912044,1.361533216172745
2013,外国人,来日外国人,留学,その他の刑法犯,計,288.0,149.55581715559833,1.9257024265419507,0.9834684528143339,1.9580723926947337
2013,外国人,来日外国人,留学,凶悪犯,計,11.0,15.648917151294128,0.7029240358071885,0.970977927153188,0.723934104113049
2013,外国人,来日外国人,留学,知能犯,計,111.0,39.49042273528323,2.8108080975498297,0.9624319980827247,2.920526440464659
2013,外国人,来日外国人,留学,窃盗犯,計,579.0,282.2778114602823,2.051170784571099,0.9804907254488346,2.091983872292259
2013,外国人,来日外国人,留学,粗暴犯,計,132.0,125.1578263367688,1.0546683644442705,0.9781608492670107,1.0782156791846567
2013,外国人,来日外国人,留学,風俗犯,計,9.0,16.515213168640084,0.5449520940540842,0.9958596196912044,0.5472177837907141
2013,外国人,来日外国人,短期滞在,その他の刑法犯,計,72.0,85.13760628936039,0.8456897385074568,0.9834684528143339,0.8599053036092781
2013,外国人,来日外国人,短期滞在,凶悪犯,計,13.0,9.364151251356017,1.388273176185346,0.970977927153188,1.429768007451649
2013,外国人,来日外国人,短期滞在,知能犯,計,24.0,28.029685351007885,0.8562350843205956,0.9624319980827247,0.8896577483150128
